ActivityID,DealID,RepID,ActivityDateKey,ActivityType,DurationMinutes,ProductCategory
38072,13987,136,20251112,Call,36,Analytics
38073,13988,136,20260109,Email,6,Security
38074,13988,136,20260112,Email,12,Security
38075,13988,136,20260112,Call,41,Security
38076,13988,142,20260126,Demo,64,Security
38077,13988,136,20260129,Email,10,Security
38078,13988,136,20260130,Email,14,Security
38079,13988,136,20260202,Email,6,Security
38080,13988,136,20260205,Email,10,Security
38081,13989,128,20251222,Email,14,HR Tech
38082,13989,128,20251224,Email,12,HR Tech
38083,13989,118,20251229,Workshop,132,HR Tech
38084,13989,128,20260112,Meeting,49,HR Tech
38085,13989,128,20260114,Email,11,HR Tech
38086,13989,128,20260114,Call,45,HR Tech
38087,13989,128,20260115,Call,42,HR Tech
38088,13989,128,20260115,Meeting,80,HR Tech
38089,13989,128,20260116,Email,9,HR Tech
38090,13989,128,20260126,Email,15,HR Tech
38091,13989,128,20260126,Email,13,HR Tech
38104,13991,122,20251029,Call,44,BI Reporting
38105,13991,122,20251029,Email,5,BI Reporting
38106,13991,122,20251029,Call,15,BI Reporting
38107,13991,122,20251029,Call,16,BI Reporting
38108,13991,122,20251029,Call,39,BI Reporting
38109,13992,112,20251003,Meeting,41,BI Reporting
38110,13992,114,20251003,Workshop,127,BI Reporting
38111,13992,142,20251003,Workshop,219,BI Reporting
38112,13992,142,20251003,Demo,91,BI Reporting
38113,13992,112,20251003,Email,9,BI Reporting
38114,13992,112,20251003,Meeting,62,BI Reporting
38115,13992,112,20251003,Email,12,BI Reporting
38116,13992,112,20251003,Email,13,BI Reporting
38117,13992,112,20251003,Meeting,49,BI Reporting
38118,13992,112,20251003,Meeting,38,BI Reporting
38119,13992,112,20251006,Email,6,BI Reporting
38120,13992,112,20251006,Call,22,BI Reporting
38121,13992,112,20251006,Meeting,81,BI Reporting
38122,13992,112,20251007,Call,40,BI Reporting
38123,13992,112,20251007,Email,5,BI Reporting
38124,13992,112,20251007,Call,34,BI Reporting
38125,13992,112,20251007,Call,30,BI Reporting
38126,13992,112,20251007,Email,15,BI Reporting
38127,13992,114,20251008,Demo,102,BI Reporting
38128,13992,112,20251008,Demo,115,BI Reporting
38129,13992,143,20251008,Demo,88,BI Reporting
38130,13993,125,20251021,Call,22,Security
38131,13993,125,20251022,Email,8,Security
38132,13993,125,20251023,Email,11,Security
38133,13993,125,20251024,Email,8,Security
38134,13993,125,20251030,Email,10,Security
38135,13993,125,20251031,Meeting,63,Security
38136,13993,125,20251031,Email,12,Security
38137,13993,125,20251103,Demo,88,Security
38138,13993,125,20251103,Call,30,Security
38139,13993,125,20251103,Email,7,Security
38140,13993,125,20251104,Email,10,Security
38141,13993,125,20251104,Email,14,Security
38142,13993,125,20251105,Workshop,188,Security
38143,13994,138,20251006,Email,9,BI Reporting
38144,13994,138,20251006,Workshop,216,BI Reporting
38145,13994,138,20251006,Email,8,BI Reporting
38146,13994,138,20251006,Call,15,BI Reporting
38147,13994,138,20251010,Email,9,BI Reporting
38148,13994,138,20251013,Demo,69,BI Reporting
38149,13994,138,20251013,Call,18,BI Reporting
38150,13994,138,20251015,Demo,92,BI Reporting
38151,13994,138,20251015,Email,5,BI Reporting
38152,13994,114,20251016,Workshop,210,BI Reporting
38153,13994,138,20251016,Meeting,83,BI Reporting
38154,13994,138,20251017,Demo,77,BI Reporting
38155,13994,138,20251020,Email,9,BI Reporting
38156,13994,138,20251020,Email,8,BI Reporting
38157,13995,130,20251013,Email,5,Security
38158,13995,130,20251014,Email,9,Security
38159,13995,130,20251017,Meeting,63,Security
38160,13995,130,20251020,Email,13,Security
38161,13996,109,20251118,Meeting,53,HR Tech
38162,13996,109,20251119,Email,7,HR Tech
38163,13996,109,20251120,Meeting,86,HR Tech
38164,13996,109,20251121,Email,12,HR Tech
38165,13996,109,20251124,Call,40,HR Tech
38166,13996,109,20251208,Meeting,35,HR Tech
38167,13996,109,20251209,Meeting,41,HR Tech
38168,13996,109,20251210,Email,13,HR Tech
38169,13996,109,20251211,Call,27,HR Tech
38170,13996,109,20251212,Email,13,HR Tech
38171,13996,109,20260113,Call,44,HR Tech
38172,13996,109,20260114,Email,12,HR Tech
38173,13996,109,20260115,Email,7,HR Tech
38174,13996,109,20260116,Email,10,HR Tech
38175,13996,109,20260119,Email,15,HR Tech
38176,13996,109,20260212,Email,8,HR Tech
38177,13996,109,20260213,Email,10,HR Tech
38178,13996,109,20260216,Email,10,HR Tech
38179,13996,109,20260217,Call,36,HR Tech
38180,13997,144,20251021,Meeting,76,Analytics
38181,13997,144,20251022,Email,5,Analytics
38182,13997,144,20251024,Email,11,Analytics
38183,13997,144,20251027,Email,8,Analytics
38184,13998,124,20251229,Email,6,Security
38185,13998,124,20251229,Meeting,40,Security
38186,13998,124,20251229,Email,15,Security
38187,13998,124,20251230,Email,5,Security
38188,13998,124,20251231,Meeting,84,Security
38189,13998,124,20260109,Call,17,Security
38190,13998,124,20260112,Meeting,37,Security
38191,13998,124,20260113,Call,28,Security
38192,13998,124,20260114,Call,35,Security
38193,13998,124,20260206,Email,5,Security
38194,13998,124,20260209,Demo,79,Security
38195,13998,124,20260210,Meeting,67,Security
38196,13998,124,20260211,Meeting,80,Security
38197,13999,129,20251117,Meeting,36,BI Reporting
38198,13999,129,20251118,Call,21,BI Reporting
38199,13999,129,20251210,Call,19,BI Reporting
38200,13999,129,20251211,Email,11,BI Reporting
38201,14000,154,20251230,Meeting,69,HR Tech
38202,14000,154,20251231,Meeting,82,HR Tech
38203,14000,154,20260102,Call,29,HR Tech
38204,14000,154,20260102,Meeting,35,HR Tech
38205,14000,154,20260105,Meeting,68,HR Tech
38206,14000,154,20260106,Email,9,HR Tech
38207,14000,154,20260107,Call,33,HR Tech
38208,14000,154,20260113,Email,7,HR Tech
38209,14000,154,20260114,Meeting,61,HR Tech
38210,14000,154,20260116,Email,15,HR Tech
38211,14000,154,20260119,Email,12,HR Tech
38212,14000,154,20260120,Meeting,61,HR Tech
38213,14000,154,20260121,Email,15,HR Tech
38214,14001,103,20251030,Demo,96,CRM
38215,14001,103,20251031,Email,13,CRM
38216,14001,103,20251031,Email,11,CRM
38217,14001,103,20251103,Meeting,46,CRM
38218,14001,103,20251103,Call,26,CRM
38219,14001,103,20251104,Call,38,CRM
38220,14001,103,20251104,Email,14,CRM
38221,14001,103,20251105,Email,5,CRM
38222,14001,103,20251125,Meeting,48,CRM
38223,14001,104,20251126,Demo,76,CRM
38224,14001,143,20251126,Demo,98,CRM
38225,14001,103,20251127,Email,15,CRM
38226,14001,103,20251127,Email,13,CRM
38227,14001,103,20251128,Call,16,CRM
38228,14001,103,20251128,Demo,115,CRM
38229,14001,103,20251201,Call,32,CRM
38240,14003,114,20251031,Demo,66,BI Reporting
38241,14003,125,20251031,Call,19,BI Reporting
38242,14003,125,20251031,Email,15,BI Reporting
38243,14003,125,20251031,Meeting,77,BI Reporting
38244,14003,125,20251031,Meeting,32,BI Reporting
38245,14003,125,20251031,Email,5,BI Reporting
38246,14003,125,20251031,Workshop,121,BI Reporting
38247,14003,125,20251031,Email,13,BI Reporting
38248,14003,125,20251103,Email,9,BI Reporting
38249,14003,125,20251103,Email,8,BI Reporting
38250,14003,125,20251103,Email,9,BI Reporting
38251,14003,125,20251103,Call,43,BI Reporting
38252,14003,143,20251103,Workshop,200,BI Reporting
38253,14003,125,20251103,Email,12,BI Reporting
38254,14004,144,20251008,Email,9,Security
38255,14004,144,20251009,Email,6,Security
38256,14004,144,20251104,Call,31,Security
38257,14004,144,20251113,Call,15,Security
38258,14005,154,20251020,Meeting,77,CRM
38259,14005,154,20251021,Email,5,CRM
38260,14005,154,20251028,Meeting,41,CRM
38261,14006,154,20251031,Call,19,Analytics
38262,14006,154,20251103,Meeting,88,Analytics
38263,14006,154,20251104,Email,11,Analytics
38264,14006,154,20251117,Email,8,Analytics
38265,14006,154,20251118,Email,12,Analytics
38266,14007,109,20251023,Meeting,62,Analytics
38267,14007,109,20251028,Meeting,34,Analytics
38268,14007,109,20251029,Call,43,Analytics
38269,14007,109,20251029,Call,34,Analytics
38270,14007,109,20251029,Meeting,70,Analytics
38271,14007,109,20251031,Email,9,Analytics
38272,14007,109,20251031,Call,24,Analytics
38273,14007,109,20251104,Email,9,Analytics
38274,14007,109,20251104,Meeting,49,Analytics
38275,14007,109,20251104,Workshop,139,Analytics
38276,14007,109,20251105,Call,19,Analytics
38277,14007,109,20251106,Call,43,Analytics
38278,14007,109,20251110,Call,36,Analytics
38279,14007,109,20251110,Meeting,79,Analytics
38280,14007,109,20251113,Demo,99,Analytics
38281,14007,109,20251114,Call,27,Analytics
38282,14007,109,20251114,Call,38,Analytics
38283,14007,109,20251114,Meeting,46,Analytics
38284,14007,109,20251118,Call,32,Analytics
38285,14007,109,20251120,Email,13,Analytics
38286,14007,109,20251121,Meeting,65,Analytics
38287,14007,152,20251121,Workshop,225,Analytics
38288,14007,109,20251121,Email,5,Analytics
38289,14007,109,20251124,Call,17,Analytics
38290,14008,153,20251128,Email,10,Analytics
38291,14008,153,20251201,Call,21,Analytics
38292,14008,153,20251202,Meeting,81,Analytics
38293,14008,153,20260106,Email,10,Analytics
38294,14008,153,20260107,Meeting,33,Analytics
38295,14009,112,20251121,Email,12,CRM
38296,14009,112,20251124,Meeting,30,CRM
38297,14009,112,20251125,Email,7,CRM
38298,14009,112,20251126,Meeting,48,CRM
38299,14009,112,20251127,Meeting,60,CRM
38300,14009,112,20251128,Call,20,CRM
38301,14009,112,20251128,Call,30,CRM
38302,14009,112,20251201,Email,14,CRM
38303,14009,112,20251201,Email,9,CRM
38304,14009,112,20251202,Email,13,CRM
38305,14009,112,20251202,Call,26,CRM
38306,14009,112,20251203,Demo,81,CRM
38307,14009,112,20251203,Email,11,CRM
38308,14009,112,20251204,Email,12,CRM
38309,14009,112,20251204,Meeting,54,CRM
38310,14009,112,20251205,Meeting,58,CRM
38311,14009,112,20251208,Call,28,CRM
38312,14009,112,20251209,Demo,88,CRM
38313,14009,112,20251210,Call,21,CRM
38314,14009,112,20251211,Email,7,CRM
38315,14010,115,20251114,Email,11,CRM
38316,14010,115,20251114,Call,40,CRM
38317,14010,115,20251114,Call,30,CRM
38318,14011,128,20260130,Meeting,86,BI Reporting
38319,14011,128,20260202,Meeting,45,BI Reporting
38320,14011,128,20260203,Email,9,BI Reporting
38321,14011,128,20260203,Meeting,38,BI Reporting
38322,14011,128,20260204,Email,12,BI Reporting
38323,14011,128,20260204,Meeting,38,BI Reporting
38324,14011,128,20260205,Email,15,BI Reporting
38325,14011,152,20260205,Demo,74,BI Reporting
38326,14011,128,20260206,Demo,82,BI Reporting
38349,14014,128,20251210,Email,12,Analytics
38350,14014,128,20251211,Meeting,65,Analytics
38351,14014,128,20251231,Meeting,66,Analytics
38352,14014,128,20260102,Email,13,Analytics
38353,14015,112,20251120,Call,20,Security
38354,14015,112,20251121,Email,7,Security
38355,14015,112,20251124,Meeting,45,Security
38356,14015,112,20251126,Call,31,Security
38357,14015,112,20251202,Meeting,90,Security
38358,14016,121,20251112,Call,18,Security
38359,14016,121,20251113,Meeting,58,Security
38360,14016,121,20251114,Email,6,Security
38361,14016,121,20251128,Meeting,82,Security
38362,14016,121,20251201,Email,9,Security
38375,14018,128,20251114,Email,6,Analytics
38376,14018,128,20251127,Meeting,43,Analytics
38377,14018,128,20251210,Email,7,Analytics
38378,14019,115,20251120,Email,6,Security
38379,14019,115,20251121,Call,17,Security
38380,14019,115,20251124,Meeting,89,Security
38381,14019,115,20251125,Call,45,Security
38382,14019,152,20251126,Workshop,122,Security
38383,14019,115,20251126,Meeting,35,Security
38384,14019,115,20251127,Email,12,Security
38385,14019,152,20251128,Demo,92,Security
38386,14019,115,20251201,Email,10,Security
38387,14019,115,20260102,Call,36,Security
38388,14019,115,20260105,Email,9,Security
38389,14019,115,20260106,Email,6,Security
38390,14019,115,20260107,Meeting,30,Security
38391,14019,115,20260113,Call,26,Security
38392,14019,115,20260114,Email,9,Security
38393,14019,115,20260115,Call,25,Security
38394,14019,115,20260116,Demo,109,Security
38395,14020,141,20251121,Email,13,Analytics
38396,14020,141,20251124,Email,14,Analytics
38397,14020,141,20251124,Meeting,38,Analytics
38398,14020,141,20251125,Call,16,Analytics
38399,14020,141,20251205,Email,9,Analytics
38412,14022,130,20251105,Email,13,Analytics
38413,14022,130,20251106,Email,13,Analytics
38414,14022,130,20251107,Email,15,Analytics
38415,14022,130,20251110,Email,15,Analytics
38416,14022,130,20251110,Meeting,80,Analytics
38417,14023,114,20251222,Demo,66,CRM
38418,14023,127,20251222,Email,14,CRM
38419,14023,127,20251229,Call,21,CRM
38420,14023,127,20251229,Email,6,CRM
38421,14023,127,20251229,Meeting,37,CRM
38422,14023,127,20251229,Meeting,59,CRM
38423,14023,127,20251229,Email,9,CRM
38424,14023,127,20251229,Call,20,CRM
38425,14023,127,20251229,Email,8,CRM
38426,14023,127,20251229,Meeting,58,CRM
38427,14023,127,20251229,Email,5,CRM
38428,14023,127,20251229,Email,9,CRM
38429,14023,127,20260102,Email,5,CRM
38430,14023,143,20260105,Workshop,211,CRM
38431,14024,119,20251125,Email,15,HR Tech
38432,14024,119,20251126,Meeting,43,HR Tech
38433,14024,119,20251217,Email,15,HR Tech
38434,14025,129,20251114,Demo,119,HR Tech
38435,14025,129,20251117,Email,8,HR Tech
38436,14025,129,20251117,Meeting,75,HR Tech
38437,14025,129,20251118,Call,30,HR Tech
38438,14025,129,20251118,Call,23,HR Tech
38439,14025,118,20251118,Demo,90,HR Tech
38440,14025,129,20251120,Email,13,HR Tech
38441,14025,129,20251124,Call,36,HR Tech
38442,14025,129,20251124,Email,15,HR Tech
38443,14025,129,20251125,Meeting,44,HR Tech
38444,14025,129,20251126,Demo,105,HR Tech
38445,14025,129,20251127,Email,11,HR Tech
38446,14025,129,20251127,Call,31,HR Tech
38447,14025,129,20251128,Call,30,HR Tech
38448,14025,129,20251202,Email,8,HR Tech
38449,14025,129,20251203,Call,32,HR Tech
38450,14025,129,20251203,Email,13,HR Tech
38451,14025,129,20251204,Meeting,73,HR Tech
38452,14026,144,20251114,Call,27,CRM
38453,14026,144,20251118,Call,22,CRM
38454,14026,144,20251119,Email,7,CRM
38455,14026,144,20251120,Email,14,CRM
38456,14026,144,20251120,Call,27,CRM
38457,14026,144,20251120,Meeting,82,CRM
38458,14026,144,20251121,Demo,119,CRM
38459,14026,144,20251121,Email,11,CRM
38460,14026,144,20251125,Demo,73,CRM
38461,14026,144,20251127,Email,13,CRM
38462,14026,144,20251127,Meeting,74,CRM
38463,14026,144,20251127,Email,7,CRM
38464,14026,144,20251127,Workshop,143,CRM
38465,14026,144,20251201,Email,12,CRM
38466,14026,144,20251204,Call,36,CRM
38467,14026,144,20251205,Email,11,CRM
38468,14026,144,20251208,Call,20,CRM
38469,14026,144,20251208,Workshop,192,CRM
38470,14026,144,20251209,Email,6,CRM
38471,14026,144,20251210,Call,24,CRM
38472,14027,124,20251124,Email,12,Security
38473,14027,124,20251124,Call,26,Security
38474,14027,143,20251124,Demo,74,Security
38475,14027,124,20251124,Call,44,Security
38476,14027,124,20251124,Email,11,Security
38477,14027,124,20251124,Call,23,Security
38478,14027,142,20251124,Demo,104,Security
38479,14027,152,20251124,Demo,79,Security
38480,14027,124,20251125,Email,7,Security
38481,14027,104,20251125,Workshop,230,Security
38482,14027,124,20251126,Call,15,Security
38483,14027,124,20251126,Email,6,Security
38484,14027,124,20251127,Email,15,Security
38485,14027,124,20251127,Email,8,Security
38486,14027,124,20251127,Meeting,56,Security
38487,14027,124,20251127,Demo,97,Security
38488,14027,124,20251127,Email,5,Security
38489,14027,104,20251127,Demo,79,Security
38490,14027,124,20251127,Call,23,Security
38491,14027,142,20251127,Workshop,196,Security
38492,14027,124,20251127,Meeting,88,Security
38493,14027,124,20251127,Meeting,33,Security
38494,14028,111,20251118,Email,7,CRM
38495,14028,111,20251118,Email,6,CRM
38496,14028,111,20251118,Email,15,CRM
38497,14029,110,20251106,Workshop,174,Security
38498,14029,110,20251107,Email,8,Security
38499,14029,110,20251107,Meeting,42,Security
38500,14029,110,20251112,Email,15,Security
38501,14029,110,20251112,Meeting,58,Security
38502,14029,110,20251112,Email,8,Security
38503,14029,110,20251112,Email,6,Security
38504,14029,110,20251113,Email,9,Security
38505,14029,110,20251113,Call,35,Security
38506,14029,110,20251113,Email,5,Security
38507,14029,110,20251114,Email,13,Security
38508,14029,110,20251114,Email,5,Security
38509,14029,110,20251118,Email,9,Security
38510,14029,143,20251119,Demo,78,Security
38511,14030,103,20251126,Meeting,36,HR Tech
38512,14030,103,20251127,Email,15,HR Tech
38513,14030,103,20251211,Call,33,HR Tech
38514,14030,103,20251216,Call,15,HR Tech
38515,14031,128,20251113,Meeting,90,BI Reporting
38516,14031,128,20251113,Call,16,BI Reporting
38517,14031,128,20251113,Meeting,75,BI Reporting
38518,14031,128,20251113,Call,26,BI Reporting
38519,14031,128,20251113,Email,15,BI Reporting
38520,14031,128,20251114,Call,36,BI Reporting
38521,14031,128,20251114,Meeting,56,BI Reporting
38522,14031,128,20251114,Call,17,BI Reporting
38523,14031,128,20251114,Email,10,BI Reporting
38524,14031,128,20251114,Email,6,BI Reporting
38525,14031,128,20251114,Email,14,BI Reporting
38526,14031,128,20251117,Email,7,BI Reporting
38527,14031,128,20251117,Call,21,BI Reporting
38528,14031,128,20251117,Email,6,BI Reporting
38529,14031,128,20251117,Meeting,46,BI Reporting
38530,14031,128,20251117,Meeting,49,BI Reporting
38531,14031,128,20251117,Call,36,BI Reporting
38532,14031,128,20251117,Call,22,BI Reporting
38533,14031,128,20251117,Workshop,228,BI Reporting
38534,14031,128,20251117,Meeting,61,BI Reporting
38535,14031,128,20251117,Call,43,BI Reporting
38536,14032,109,20251103,Call,32,Analytics
38537,14032,109,20251104,Email,9,Analytics
38538,14032,109,20251105,Email,5,Analytics
38539,14032,109,20251106,Call,27,Analytics
38540,14032,109,20251106,Email,11,Analytics
38541,14032,109,20251107,Meeting,67,Analytics
38542,14032,109,20251107,Call,25,Analytics
38543,14032,109,20251112,Email,9,Analytics
38544,14032,109,20251112,Call,24,Analytics
38545,14032,109,20251112,Meeting,50,Analytics
38546,14032,109,20251113,Email,5,Analytics
38547,14032,109,20251114,Email,10,Analytics
38548,14032,109,20251118,Email,6,Analytics
38549,14032,109,20251118,Meeting,64,Analytics
38550,14032,109,20251119,Email,14,Analytics
38551,14032,109,20251119,Workshop,170,Analytics
38552,14032,109,20251121,Email,10,Analytics
38553,14032,109,20251121,Email,14,Analytics
38554,14032,109,20251121,Demo,75,Analytics
38555,14033,128,20251128,Demo,98,Security
38556,14033,128,20251201,Email,5,Security
38557,14033,128,20251202,Meeting,71,Security
38558,14033,128,20251203,Email,11,Security
38559,14033,118,20251203,Demo,110,Security
38560,14033,128,20251204,Email,14,Security
38561,14033,128,20251205,Email,11,Security
38562,14033,128,20251208,Call,25,Security
38563,14033,128,20251210,Email,5,Security
38564,14033,128,20251211,Meeting,54,Security
38565,14033,128,20251212,Email,11,Security
38566,14034,151,20251113,Meeting,55,HR Tech
38567,14034,151,20251114,Meeting,34,HR Tech
38568,14034,151,20251114,Email,9,HR Tech
38569,14034,151,20251114,Email,15,HR Tech
38570,14034,151,20251117,Call,31,HR Tech
38571,14034,151,20251117,Email,7,HR Tech
38572,14034,151,20251118,Email,8,HR Tech
38573,14034,151,20251119,Email,11,HR Tech
38574,14034,151,20251119,Meeting,44,HR Tech
38575,14034,151,20251119,Email,15,HR Tech
38576,14034,151,20251119,Call,44,HR Tech
38577,14034,151,20251120,Call,18,HR Tech
38578,14034,151,20251121,Meeting,83,HR Tech
38579,14034,151,20251121,Email,5,HR Tech
38580,14034,151,20251124,Email,13,HR Tech
38581,14034,151,20251126,Email,15,HR Tech
38582,14034,151,20251126,Meeting,30,HR Tech
38583,14034,151,20251128,Email,13,HR Tech
38584,14035,122,20251105,Call,30,Security
38585,14035,122,20251106,Email,5,Security
38586,14035,122,20251107,Meeting,31,Security
38587,14035,122,20251110,Meeting,73,Security
38588,14035,122,20251112,Meeting,42,Security
38589,14035,122,20251113,Email,14,Security
38590,14035,122,20251124,Email,12,Security
38591,14035,122,20251125,Meeting,78,Security
38592,14035,122,20251126,Email,13,Security
38593,14035,122,20251127,Meeting,74,Security
38594,14035,122,20251128,Email,10,Security
38595,14035,152,20260129,Demo,64,Security
38596,14035,122,20260130,Meeting,35,Security
38597,14035,122,20260202,Email,11,Security
38598,14035,122,20260203,Demo,65,Security
38599,14035,122,20260204,Email,7,Security
38600,14035,122,20260216,Call,39,Security
38601,14035,122,20260217,Email,7,Security
38602,14035,122,20260218,Call,32,Security
38603,14035,122,20260219,Email,11,Security
38604,14035,122,20260220,Call,42,Security
38605,14036,110,20251117,Email,7,CRM
38606,14036,110,20251117,Email,11,CRM
38607,14036,110,20251117,Email,7,CRM
38608,14036,110,20251118,Email,9,CRM
38609,14036,110,20251119,Call,36,CRM
38610,14036,110,20251120,Call,22,CRM
38611,14036,110,20251121,Meeting,60,CRM
38612,14036,148,20251121,Demo,75,CRM
38613,14036,110,20251126,Call,16,CRM
38614,14036,110,20251127,Email,9,CRM
38615,14037,127,20251126,Meeting,71,CRM
38616,14037,127,20251128,Meeting,58,CRM
38617,14037,127,20251201,Meeting,81,CRM
38618,14037,127,20251204,Email,9,CRM
38619,14038,146,20251204,Meeting,49,BI Reporting
38620,14038,146,20251205,Email,9,BI Reporting
38621,14038,146,20251224,Call,29,BI Reporting
38622,14038,146,20251229,Meeting,34,BI Reporting
38623,14038,146,20260121,Email,15,BI Reporting
38624,14039,105,20251217,Email,13,Security
38625,14039,105,20251223,Meeting,70,Security
38626,14039,105,20251229,Email,11,Security
38627,14040,109,20260129,Meeting,86,HR Tech
38628,14040,109,20260130,Call,26,HR Tech
38629,14040,109,20260202,Call,30,HR Tech
38630,14040,109,20260202,Call,29,HR Tech
38631,14040,109,20260202,Call,19,HR Tech
38632,14040,109,20260205,Email,12,HR Tech
38633,14040,109,20260206,Email,14,HR Tech
38634,14040,109,20260212,Call,17,HR Tech
38635,14040,109,20260213,Meeting,87,HR Tech
38636,14040,109,20260216,Meeting,66,HR Tech
38637,14040,109,20260216,Meeting,30,HR Tech
38638,14040,109,20260216,Email,7,HR Tech
38639,14040,109,20260219,Call,41,HR Tech
38640,14040,109,20260220,Meeting,68,HR Tech
38641,14041,129,20251201,Meeting,55,BI Reporting
38642,14041,129,20251202,Email,8,BI Reporting
38643,14041,142,20251203,Demo,75,BI Reporting
38644,14041,129,20251204,Email,6,BI Reporting
38645,14041,129,20251205,Email,11,BI Reporting
38646,14041,129,20251208,Meeting,88,BI Reporting
38647,14041,129,20251209,Demo,103,BI Reporting
38648,14041,129,20251210,Call,45,BI Reporting
38649,14041,129,20251211,Call,22,BI Reporting
38650,14041,129,20251212,Email,15,BI Reporting
38651,14041,129,20251223,Email,14,BI Reporting
38652,14041,129,20251224,Call,39,BI Reporting
38653,14041,129,20251229,Call,45,BI Reporting
38654,14041,129,20251230,Email,11,BI Reporting
38655,14041,129,20251231,Email,8,BI Reporting
38656,14041,129,20260102,Email,6,BI Reporting
38657,14041,129,20260105,Email,10,BI Reporting
38658,14041,129,20260106,Call,17,BI Reporting
38659,14041,129,20260107,Meeting,47,BI Reporting
38660,14041,129,20260108,Call,15,BI Reporting
38661,14042,103,20251212,Email,13,Security
38662,14042,103,20251215,Demo,85,Security
38663,14042,103,20251216,Call,20,Security
38664,14042,103,20251217,Meeting,45,Security
38665,14042,152,20251218,Demo,112,Security
38666,14042,152,20251219,Demo,99,Security
38667,14042,103,20260116,Call,26,Security
38668,14042,103,20260119,Email,13,Security
38669,14042,103,20260119,Email,12,Security
38670,14042,103,20260120,Demo,70,Security
38671,14042,103,20260120,Call,35,Security
38672,14042,104,20260121,Workshop,219,Security
38673,14042,103,20260121,Call,28,Security
38674,14042,103,20260122,Meeting,83,Security
38675,14042,103,20260122,Meeting,74,Security
38676,14042,103,20260123,Demo,68,Security
38689,14044,144,20251127,Call,42,HR Tech
38690,14044,144,20251127,Call,25,HR Tech
38691,14044,144,20251127,Call,19,HR Tech
38692,14044,144,20251127,Email,7,HR Tech
38693,14044,144,20251128,Demo,60,HR Tech
38694,14044,144,20251128,Email,15,HR Tech
38695,14044,144,20251201,Email,14,HR Tech
38696,14044,148,20251201,Demo,117,HR Tech
38697,14044,144,20251201,Email,6,HR Tech
38698,14044,104,20251201,Demo,116,HR Tech
38699,14044,144,20251201,Demo,101,HR Tech
38700,14044,144,20251202,Meeting,82,HR Tech
38701,14044,144,20251202,Call,32,HR Tech
38702,14044,144,20251202,Demo,64,HR Tech
38703,14044,144,20251202,Call,41,HR Tech
38704,14044,144,20251202,Email,9,HR Tech
38705,14044,144,20251202,Call,27,HR Tech
38706,14044,144,20251202,Call,38,HR Tech
38707,14044,144,20251202,Email,13,HR Tech
38708,14045,141,20260107,Email,9,BI Reporting
38709,14045,152,20260108,Demo,100,BI Reporting
38710,14045,141,20260109,Email,15,BI Reporting
38711,14045,141,20260112,Email,11,BI Reporting
38712,14045,141,20260113,Call,40,BI Reporting
38713,14045,143,20260204,Demo,116,BI Reporting
38714,14045,141,20260205,Email,11,BI Reporting
38715,14045,141,20260209,Email,13,BI Reporting
38716,14045,141,20260209,Email,5,BI Reporting
38727,14047,105,20251202,Call,42,Security
38728,14047,142,20251203,Demo,85,Security
38729,14047,105,20251204,Meeting,84,Security
38730,14047,105,20251205,Call,37,Security
38731,14047,105,20251208,Call,21,Security
38732,14047,105,20251209,Meeting,32,Security
38733,14047,118,20251210,Demo,104,Security
38734,14047,110,20260114,Email,11,Security
38735,14047,110,20260115,Call,18,Security
38736,14047,110,20260116,Email,10,Security
38737,14047,110,20260119,Email,15,Security
38738,14047,110,20260120,Call,36,Security
38739,14047,110,20260121,Email,10,Security
38740,14047,152,20260121,Demo,85,Security
38741,14047,110,20260122,Call,41,Security
38742,14047,143,20260123,Demo,109,Security
38743,14047,110,20260126,Demo,63,Security
38744,14047,110,20260127,Email,11,Security
38745,14047,110,20260128,Call,38,Security
38746,14048,111,20251127,Call,27,Analytics
38747,14048,111,20251128,Email,6,Analytics
38748,14048,111,20251201,Call,33,Analytics
38749,14048,111,20251202,Call,27,Analytics
38750,14048,111,20251203,Meeting,41,Analytics
38751,14048,111,20251203,Email,5,Analytics
38752,14048,111,20251204,Email,13,Analytics
38753,14048,111,20251204,Demo,75,Analytics
38754,14048,111,20251205,Email,14,Analytics
38755,14048,111,20251205,Email,5,Analytics
38756,14048,111,20251208,Email,7,Analytics
38757,14048,111,20251208,Call,44,Analytics
38758,14048,111,20251209,Meeting,82,Analytics
38759,14048,111,20251209,Email,10,Analytics
38760,14048,111,20251210,Email,13,Analytics
38761,14048,111,20251210,Email,5,Analytics
38762,14048,111,20251211,Email,11,Analytics
38763,14048,111,20251211,Meeting,36,Analytics
38764,14048,111,20251212,Email,13,Analytics
38765,14048,111,20251215,Meeting,58,Analytics
38766,14048,111,20251216,Call,17,Analytics
38767,14049,154,20251125,Call,35,Security
38768,14049,154,20251126,Call,40,Security
38769,14049,154,20251127,Call,40,Security
38770,14049,154,20251128,Meeting,74,Security
38771,14049,154,20251202,Email,15,Security
38772,14050,127,20251124,Call,19,Analytics
38773,14050,148,20251124,Demo,79,Analytics
38774,14050,127,20251124,Call,31,Analytics
38775,14050,127,20251124,Call,39,Analytics
38776,14050,127,20251124,Email,5,Analytics
38777,14050,143,20251124,Demo,118,Analytics
38778,14050,127,20251124,Call,42,Analytics
38779,14050,114,20251124,Demo,84,Analytics
38780,14050,127,20251125,Email,7,Analytics
38781,14050,127,20251125,Email,9,Analytics
38782,14050,127,20251125,Email,15,Analytics
38783,14050,127,20251125,Call,22,Analytics
